wscale;rto;rtt;mss;pmtu;rcvmss;advmss;cwnd;ssthresh;bytes_sent;bytes_retrans;bytes_acked;segs_out;segs_in;data_segs_out;lastrcv;delivered;rcv_space;rcv_ssthresh;
6,6;352;148.212;1448;1500;536;1448;28;24;89408208;279464;89135984;61746;21385;61746;365112;61558;14480;64088;
6,6;356;153.882;1448;1500;536;1448;28;24;89435720;279464;89164944;61765;21393;61765;365228;61578;14480;64088;
6,6;360;156.589;1448;1500;536;1448;29;24;89469024;279464;89195352;61788;21401;61788;365356;61599;14480;64088;
6,6;368;165.285;1448;1500;536;1448;30;24;89497984;279464;89224312;61808;21408;61808;365480;61619;14480;64088;
6,6;372;170.737;1448;1500;536;1448;31;24;89529840;279464;89254720;61830;21416;61830;365600;61640;14480;64088;
6,6;376;174.746;1448;1500;536;1448;32;24;89560248;279464;89283680;61851;21423;61851;365716;61660;14480;64088;
6,6;380;176.062;1448;1500;536;1448;32;24;89589208;279464;89311192;61871;21430;61871;365832;61679;14480;64088;
6,6;384;180.62;1448;1500;536;1448;33;24;89622512;279464;89343048;61894;21439;61894;365948;61701;14480;64088;
6,6;392;191.152;1448;1500;536;1448;34;24;89665952;279464;89385040;61924;21450;61924;366140;61730;14480;64088;
6,6;396;195.009;1448;1500;536;1448;34;24;89700704;279464;89419792;61948;21459;61948;366268;61754;14480;64088;
6,6;400;199.992;1448;1500;536;1448;35;24;89729664;279464;89448752;61968;21465;61968;366388;61774;14480;64088;
6,6;404;202.919;1448;1500;536;1448;35;24;89755728;279464;89474816;61986;21471;61986;366504;61792;14480;64088;
6,6;408;206.86;1448;1500;536;1448;35;24;89784688;279464;89503776;62006;21477;62006;366620;61812;14480;64088;
6,6;404;203.518;1448;1500;536;1448;35;24;89812200;279464;89529840;62025;21483;62025;366732;61830;14480;64088;
6,6;404;202.831;1448;1500;536;1448;35;24;89844056;279464;89561696;62047;21490;62047;366848;61852;14480;64088;
6,6;404;203.464;1448;1500;536;1448;35;24;89874464;279464;89592104;62068;21499;62068;366968;61873;14480;64088;
6,6;408;207.033;1448;1500;536;1448;35;24;89897632;279464;89615272;62084;21505;62084;367084;61889;14480;64088;
6,6;404;203.706;1448;1500;536;1448;29;24;89919352;280912;89616720;62099;21514;62099;367204;61909;14480;64088;
6,6;404;202.71;1448;1500;536;1448;24;24;89941072;280912;89674640;62114;21521;62114;367320;61930;14480;64088;
6,6;376;175.329;1448;1500;536;1448;25;24;89970032;280912;89702152;62134;21529;62134;367436;61949;14480;64088;
6,6;360;159.44;1448;1500;536;1448;26;24;90000440;280912;89731112;62155;21535;62155;367552;61969;14480;64088;
6,6;356;153.393;1448;1500;536;1448;27;24;90032296;280912;89760072;62177;21541;62177;367672;61989;14480;64088;
6,6;356;154.675;1448;1500;536;1448;28;24;90062704;280912;89790480;62198;21548;62198;367788;62010;14480;64088;
6,6;360;159.205;1448;1500;536;1448;29;24;90097456;280912;89822336;62222;21555;62222;367916;62032;14480;64088;
6,6;364;162.464;1448;1500;536;1448;30;24;90127864;280912;89852744;62243;21562;62243;368040;62053;14480;64088;
6,6;372;168.943;1448;1500;536;1448;30;24;90153928;280912;89878808;62261;21568;62261;368156;62071;14480;64088;
6,6;376;175.755;1448;1500;536;1448;31;24;90182888;280912;89906320;62281;21573;62281;368272;62090;14480;64088;
6,6;380;178.415;1448;1500;536;1448;32;24;90213296;280912;89935280;62302;21580;62302;368388;62110;14480;64088;
6,6;384;180.195;1448;1500;536;1448;32;24;90245152;280912;89965688;62324;21590;62324;368504;62131;14480;64088;
6,6;384;182.704;1448;1500;536;1448;33;24;90275560;280912;89994648;62345;21598;62345;368624;62151;14480;64088;
6,6;392;188.989;1448;1500;536;1448;34;24;90304520;280912;90022160;62365;21604;62365;368740;62170;14480;64088;
6,6;396;194.179;1448;1500;536;1448;34;24;90332032;280912;90051120;62384;21611;62384;368856;62190;14480;64088;
6,6;400;197.336;1448;1500;536;1448;35;24;90363888;280912;90080080;62406;21618;62406;368972;62210;14480;64088;
6,6;404;201.977;1448;1500;536;1448;35;24;90388504;280912;90104696;62423;21623;62423;369084;62227;14480;64088;
6,6;404;200.841;1448;1500;536;1448;35;24;90437736;280912;90153928;62457;21636;62457;369288;62261;14480;64088;
6,6;404;202.015;1448;1500;536;1448;28;24;90458008;282360;90153928;62471;21644;62471;369408;62281;14480;64088;
6,6;400;197.503;1448;1500;536;1448;24;24;90484072;282360;90216192;62489;21652;62489;369528;62304;14480;64088;
6,6;380;179.249;1448;1500;536;1448;25;24;90510136;282360;90240808;62507;21657;62507;369644;62321;14480;64088;
6,6;360;156.948;1448;1500;536;1448;26;24;90540544;282360;90269768;62528;21664;62528;369760;62341;14480;64088;
6,6;356;153.049;1448;1500;536;1448;27;24;90569504;282360;90297280;62548;21671;62548;369876;62360;14480;64088;
6,6;356;152.094;1448;1500;536;1448;28;24;90602808;282360;90329136;62571;21679;62571;369996;62382;14480;64088;
6,6;360;156.916;1448;1500;536;1448;29;24;90631768;282360;90356648;62591;21686;62591;370112;62401;14480;64088;
6,6;364;161.081;1448;1500;536;1448;30;24;90662176;282360;90385608;62612;21693;62612;370232;62421;14480;64088;
6,6;368;167.017;1448;1500;536;1448;31;24;90694032;282360;90416016;62634;21699;62634;370348;62442;14480;64088;
6,6;376;172.323;1448;1500;536;1448;31;24;90721544;282360;90442080;62653;21705;62653;370464;62460;14480;64088;
6,6;376;173.495;1448;1500;536;1448;32;24;90750504;282360;90471040;62673;21712;62673;370584;62480;14480;64088;
6,6;384;181.714;1448;1500;536;1448;32;24;90780912;282360;90501448;62694;21719;62694;370700;62501;14480;64088;
6,6;388;186.402;1448;1500;536;1448;33;24;90812768;282360;90530408;62716;21725;62716;370816;62521;14480;64088;
6,6;388;187.53;1448;1500;536;1448;34;24;90838832;282360;90555024;62734;21731;62734;370932;62538;14480;64088;
6,6;396;193.168;1448;1500;536;1448;34;24;90866344;282360;90583984;62753;21738;62753;371052;62558;14480;64088;
6,6;396;195.077;1448;1500;536;1448;34;24;90898200;282360;90614392;62775;21746;62775;371168;62579;14480;64088;
6,6;400;198.31;1448;1500;536;1448;35;24;90934400;282360;90649144;62800;21755;62800;371308;62603;14480;64088;
6,6;404;202.109;1448;1500;536;1448;35;24;90966256;282360;90682448;62822;21762;62822;371444;62626;14480;64088;
6,6;404;203.547;1448;1500;536;1448;35;24;90996664;282360;90711408;62843;21769;62843;371560;62646;14480;64088;
6,6;408;206.135;1448;1500;536;1448;35;24;91022728;282360;90737472;62861;21775;62861;371672;62664;14480;64088;
6,6;404;203.055;1448;1500;536;1448;30;24;91045896;283808;90740368;62877;21783;62877;371792;62684;14480;64088;
6,6;408;206.833;1448;1500;536;1448;23;24;91066168;285256;90740368;62891;21789;62891;371908;62704;14480;64088;
6,6;380;179.763;1448;1500;536;1448;24;24;91096576;285256;90824352;62912;21796;62912;372024;62724;14480;64088;
6,6;348;145.198;1448;1500;536;1448;25;24;91129880;285256;90856208;62935;21808;62935;372148;62746;14480;64088;
6,6;348;144.802;1448;1500;536;1448;26;24;91155944;285256;90880824;62953;21815;62953;372264;62763;14480;64088;
6,6;352;148.067;1448;1500;536;1448;27;24;91186352;285256;90909784;62974;21821;62974;372380;62783;14480;64088;
6,6;356;152.054;1448;1500;536;1448;28;24;91212416;285256;90935848;62992;21827;62992;372496;62801;14480;64088;
6,6;360;157.293;1448;1500;536;1448;29;24;91248616;285256;90969152;63017;21835;63017;372612;62824;14480;64088;
6,6;364;163.239;1448;1500;536;1448;29;24;91277576;285256;90998112;63037;21841;63037;372728;62844;14480;64088;
6,6;368;167.183;1448;1500;536;1448;30;24;91303640;285256;91022728;63055;21848;63055;372844;62861;14480;64088;
6,6;376;174.082;1448;1500;536;1448;31;24;91334048;285256;91051688;63076;21854;63076;372960;62881;14480;64088;
6,6;380;177.495;1448;1500;536;1448;32;24;91363008;285256;91079200;63096;21860;63096;373076;62900;14480;64088;
6,6;384;181.91;1448;1500;536;1448;32;24;91393416;285256;91111056;63117;21867;63117;373192;62922;14480;64088;
6,6;388;186.358;1448;1500;536;1448;33;24;91425272;285256;91141464;63139;21873;63139;373320;62943;14480;64088;
6,6;388;187.709;1448;1500;536;1448;34;24;91455680;285256;91170424;63160;21879;63160;373436;62963;14480;64088;
6,6;392;189.888;1448;1500;536;1448;34;24;91484640;285256;91197936;63180;21885;63180;373556;62982;14480;64088;
6,6;396;193.879;1448;1500;536;1448;34;24;91512152;285256;91226896;63199;21893;63199;373672;63002;14480;64088;
6,6;404;200.013;1448;1500;536;1448;35;24;91544008;285256;91255856;63221;21899;63221;373792;63022;14480;64088;
6,6;400;199.455;1448;1500;536;1448;35;24;91571520;285256;91283368;63240;21905;63240;373908;63041;14480;64088;
6,6;408;204.525;1448;1500;536;1448;35;24;91600480;285256;91312328;63260;21912;63260;374024;63061;14480;64088;
6,6;408;206.456;1448;1500;536;1448;31;24;91625096;286704;91326808;63277;21919;63277;374140;63081;14480;64088;
6,6;404;202.656;1448;1500;536;1448;24;24;91643920;286704;91326808;63290;21927;63290;374256;63101;14480;64088;
6,6;396;194.473;1448;1500;536;1448;24;24;91671432;286704;91399208;63309;21934;63309;374376;63121;14480;64088;
6,6;376;172.911;1448;1500;536;1448;25;24;91697496;286704;91423824;63327;21939;63327;374492;63138;14480;64088;
6,6;360;159.406;1448;1500;536;1448;26;24;91729352;286704;91452784;63349;21945;63349;374608;63158;14480;64088;
6,6;356;155.264;1448;1500;536;1448;28;24;91762656;286704;91484640;63372;21952;63372;374724;63180;14480;64088;
6,6;360;157.369;1448;1500;536;1448;28;24;91788720;286704;91510704;63390;21957;63390;374840;63198;14480;64088;
6,6;360;159.715;1448;1500;536;1448;29;24;91820576;286704;91539664;63412;21963;63412;374956;63218;14480;64088;
6,6;368;166.274;1448;1500;536;1448;30;24;91850984;286704;91568624;63433;21969;63433;375072;63238;14480;64088;
6,6;376;173.755;1448;1500;536;1448;31;24;91879944;286704;91596136;63453;21975;63453;375192;63257;14480;64088;
6,6;380;178.27;1448;1500;536;1448;31;24;91904560;286704;91620752;63470;21980;63470;375312;63274;14480;64088;
6,6;384;180.675;1448;1500;536;1448;32;24;91936416;286704;91652608;63492;21989;63492;375432;63296;14480;64088;
6,6;388;185.1;1448;1500;536;1448;33;24;91966824;286704;91680120;63513;21996;63513;375552;63315;14480;64088;
6,6;388;185.474;1448;1500;536;1448;33;24;91995784;286704;91709080;63533;22004;63533;375668;63335;14480;64088;
6,6;396;192.202;1448;1500;536;1448;34;24;92026192;286704;91739488;63554;22011;63554;375784;63356;14480;64088;
6,6;396;194.033;1448;1500;536;1448;34;24;92055152;286704;91768448;63574;22019;63574;375900;63376;14480;64088;
6,6;404;200.706;1448;1500;536;1448;35;24;92084112;286704;91795960;63594;22024;63594;376016;63395;14480;64088;
6,6;400;197.759;1448;1500;536;1448;35;24;92114520;286704;91824920;63615;22032;63615;376132;63415;14480;64088;
6,6;400;199.387;1448;1500;536;1448;35;24;92143480;286704;91855328;63635;22039;63635;376248;63436;14480;64088;
6,6;408;205.665;1448;1500;536;1448;35;24;92168096;286704;91878496;63652;22044;63652;376364;63452;14480;64088;
6,6;412;209.759;1448;1500;536;1448;35;24;92197056;286704;91907456;63672;22050;63672;376480;63472;14480;64088;
6,6;404;203.688;1448;1500;536;1448;29;24;92218776;288152;91913248;63687;22058;63687;376596;63492;14480;64088;
6,6;404;202.966;1448;1500;536;1448;24;24;92237600;288152;91963928;63700;22063;63700;376712;63511;14480;64088;
6,6;388;185.78;1448;1500;536;1448;25;24;92269456;288152;91994336;63722;22070;63722;376832;63532;14480;64088;
6,6;356;153.78;1448;1500;536;1448;26;24;92302760;288152;92026192;63745;22078;63745;376948;63554;14480;64088;
6,6;352;148.346;1448;1500;536;1448;27;24;92328824;288152;92050808;63763;22084;63763;377064;63571;14480;64088;
6,6;352;150.759;1448;1500;536;1448;28;24;92359232;288152;92079768;63784;22091;63784;377180;63591;14480;64088;
6,6;356;155.852;1448;1500;536;1448;29;24;92391088;288152;92108728;63806;22097;63806;377300;63611;14480;64088;
6,6;360;158.01;1448;1500;536;1448;30;24;92421496;288152;92139136;63827;22105;63827;377416;63632;14480;64088;
6,6;368;164.972;1448;1500;536;1448;30;24;92447560;288152;92165200;63845;22110;63845;377532;63650;14480;64088;
6,6;372;169.918;1448;1500;536;1448;31;24;92477968;288152;92192712;63866;22117;63866;377652;63669;14480;64088;
6,6;372;171.477;1448;1500;536;1448;32;24;92506928;288152;92221672;63886;22125;63886;377768;63689;14480;64088;
6,6;384;180.658;1448;1500;536;1448;32;24;92538784;288152;92252080;63908;22131;63908;377884;63710;14480;64088;
6,6;384;182.476;1448;1500;536;1448;33;24;92569192;288152;92281040;63929;22138;63929;378000;63730;14480;64088;
6,6;400;199.558;1448;1500;536;1448;34;24;92616976;288152;92328824;63962;22149;63962;378180;63763;14480;64088;
6,6;388;185.011;1448;1500;536;1448;34;24;92648832;288152;92360680;63984;22157;63984;378328;63785;14480;64088;
6,6;396;192.766;1448;1500;536;1448;35;24;92682136;288152;92391088;64007;22164;64007;378444;63806;14480;64088;
6,6;396;194.628;1448;1500;536;1448;35;24;92708200;288152;92417152;64025;22170;64025;378560;63824;14480;64088;
6,6;400;198.516;1448;1500;536;1448;35;24;92734264;288152;92444664;64043;22177;64043;378680;63843;14480;64088;
6,6;408;205.604;1448;1500;536;1448;35;24;92764672;288152;92473624;64064;22184;64064;378796;63863;14480;64088;
6,6;408;206.888;1448;1500;536;1448;34;24;92793632;289600;92499688;64084;22190;64084;378912;63883;14480;64088;
6,6;404;203.315;1448;1500;536;1448;27;24;92815352;289600;92499688;64099;22199;64099;379028;63905;14480;64088;
6,6;404;201.429;1448;1500;536;1448;24;24;92832728;289600;92556160;64111;22205;64111;379144;63920;14480;64088;
6,6;384;181.287;1448;1500;536;1448;25;24;92864584;289600;92588016;64133;22211;64133;379260;63942;14480;64088;
6,6;360;156.895;1448;1500;536;1448;26;24;92896440;289600;92616976;64155;22217;64155;379376;63962;14480;64088;
6,6;356;153.397;1448;1500;536;1448;27;24;92925400;289600;92645936;64175;22223;64175;379492;63982;14480;64088;
6,6;356;155.777;1448;1500;536;1448;28;24;92955808;289600;92674896;64196;22230;64196;379612;64002;14480;64088;
6,6;360;157.983;1448;1500;536;1448;29;24;92984768;289600;92702408;64216;22236;64216;379728;64021;14480;64088;
6,6;364;161.122;1448;1500;536;1448;30;24;93012280;289600;92728472;64235;22242;64235;379844;64039;14480;64088;
6,6;368;166.233;1448;1500;536;1448;30;24;93044136;289600;92760328;64257;22250;64257;379960;64061;14480;64088;
6,6;372;170.48;1448;1500;536;1448;31;24;93077440;289600;92790736;64280;22258;64280;380080;64082;14480;64088;
6,6;376;174.995;1448;1500;536;1448;32;24;93100608;289600;92813904;64296;22263;64296;380192;64098;14480;64088;
6,6;384;180.171;1448;1500;536;1448;32;24;93132464;289600;92844312;64318;22270;64318;380308;64119;14480;64088;
6,6;384;183.884;1448;1500;536;1448;33;24;93159976;289600;92870376;64337;22276;64337;380428;64137;14480;64088;
6,6;392;188.414;1448;1500;536;1448;33;24;93188936;289600;92900784;64357;22283;64357;380544;64158;14480;64088;
6,6;396;193.711;1448;1500;536;1448;34;24;93219344;289600;92929744;64378;22289;64378;380660;64178;14480;64088;
6,6;396;192.599;1448;1500;536;1448;34;24;93245408;289600;92955808;64396;22295;64396;380776;64196;14480;64088;
6,6;400;197.882;1448;1500;536;1448;35;24;93278712;289600;92986216;64419;22301;64419;380892;64217;14480;64088;
6,6;400;196.176;1448;1500;536;1448;35;24;93310568;289600;93018072;64441;22309;64441;381008;64239;14480;64088;
6,6;400;198.473;1448;1500;536;1448;30;24;93327944;291048;93020968;64453;22316;64453;381124;64255;14480;64088;
6,6;400;198.491;1448;1500;536;1448;24;24;93351112;291048;93074544;64469;22324;64469;381248;64278;14480;64088;
6,6;380;176.613;1448;1500;536;1448;25;24;93377176;291048;93099160;64487;22331;64487;381364;64295;14480;64088;
6,6;356;153.932;1448;1500;536;1448;26;24;93407584;291048;93128120;64508;22338;64508;381480;64315;14480;64088;
6,6;352;151.751;1448;1500;536;1448;27;24;93439440;291048;93158528;64530;22344;64530;381596;64336;14480;64088;
6,6;356;152.582;1448;1500;536;1448;28;24;93469848;291048;93187488;64551;22350;64551;381716;64356;14480;64088;
6,6;360;156.667;1448;1500;536;1448;29;24;93498808;291048;93213552;64571;22356;64571;381832;64374;14480;64088;
6,6;360;158.142;1448;1500;536;1448;30;24;93532112;291048;93246856;64594;22364;64594;381948;64397;14480;64088;
6,6;368;166.997;1448;1500;536;1448;30;24;93558176;291048;93272920;64612;22370;64612;382064;64415;14480;64088;
6,6;376;172.174;1448;1500;536;1448;31;24;93591480;291048;93303328;64635;22377;64635;382180;64436;14480;64088;
6,6;380;177.831;1448;1500;536;1448;32;24;93617544;291048;93329392;64653;22383;64653;382300;64454;14480;64088;
6,6;384;183.033;1448;1500;536;1448;32;24;93649400;291048;93359800;64675;22389;64675;382416;64475;14480;64088;
6,6;388;184.986;1448;1500;536;1448;33;24;93679808;291048;93388760;64696;22395;64696;382536;64495;14480;64088;
6,6;388;186.378;1448;1500;536;1448;33;24;93705872;291048;93416272;64714;22402;64714;382652;64514;14480;64088;
6,6;392;191.922;1448;1500;536;1448;34;24;93736280;291048;93445232;64735;22408;64735;382768;64534;14480;64088;
6,6;400;197.058;1448;1500;536;1448;34;24;93765240;291048;93474192;64755;22414;64755;382888;64554;14480;64088;
6,6;400;198.699;1448;1500;536;1448;35;24;93795648;291048;93501704;64776;22420;64776;383004;64573;14480;64088;
6,6;400;199.712;1448;1500;536;1448;35;24;93827504;291048;93533560;64798;22427;64798;383120;64595;14480;64088;
6,6;392;148.649;1448;1500;536;1448;25;24;93915832;292496;93636368;64859;22453;64859;383560;64666;14480;64088;
6,6;380;147.885;1448;1500;536;1448;27;24;93953480;292496;93671120;64885;22460;64885;383688;64690;14480;64088;
6,6;384;150.577;1448;1500;536;1448;28;24;93979544;292496;93694288;64903;22465;64903;383804;64706;14480;64088;
6,6;376;150.518;1448;1500;536;1448;28;24;94009952;292496;93726144;64924;22474;64924;383920;64728;14480;64088;
6,6;376;155.842;1448;1500;536;1448;29;24;94038912;292496;93753656;64944;22481;64944;384036;64747;14480;64088;
6,6;380;167.005;1448;1500;536;1448;30;24;94080904;292496;93794200;64973;22490;64973;384192;64775;14480;64088;
6,6;388;174.611;1448;1500;536;1448;31;24;94122896;292496;93833296;65002;22498;65002;384352;64802;14480;64088;
6,6;388;177.475;1448;1500;536;1448;32;24;94151856;292496;93862256;65022;22504;65022;384468;64822;14480;64088;
6,6;388;179.727;1448;1500;536;1448;32;24;94177920;292496;93886872;65040;22510;65040;384580;64839;14480;64088;
6,6;388;182.431;1448;1500;536;1448;33;24;94211224;292496;93918728;65063;22518;65063;384696;64861;14480;64088;
6,6;392;186.181;1448;1500;536;1448;34;24;94237288;292496;93943344;65081;22523;65081;384812;64878;14480;64088;
6,6;400;192.797;1448;1500;536;1448;34;24;94272040;292496;93978096;65105;22532;65105;384944;64902;14480;64088;
6,6;404;199.322;1448;1500;536;1448;35;24;94298104;292496;94004160;65123;22537;65123;385060;64920;14480;64088;
6,6;408;204.893;1448;1500;536;1448;35;24;94329960;292496;94036016;65145;22544;65145;385184;64942;14480;64088;
6,6;412;207.805;1448;1500;536;1448;35;24;94358920;292496;94064976;65165;22550;65165;385296;64962;14480;64088;
6,6;408;203.58;1448;1500;536;1448;35;24;94389328;292496;94093936;65186;22558;65186;385416;64982;14480;64088;
6,6;404;201.766;1448;1500;536;1448;35;24;94412496;292496;94117104;65202;22563;65202;385528;64998;14480;64088;
6,6;404;201.328;1448;1500;536;1448;30;24;94438560;293944;94128688;65220;22572;65220;385648;65020;14480;64088;
6,6;408;203.008;1448;1500;536;1448;24;24;94455936;293944;94128688;65232;22577;65232;385764;65038;14480;64088;
6,6;392;189.735;1448;1500;536;1448;25;24;94484896;293944;94203984;65252;22584;65252;385880;65058;14480;64088;
6,6;360;158.266;1448;1500;536;1448;26;24;94515304;293944;94232944;65273;22591;65273;385996;65078;14480;64088;
6,6;356;152.808;1448;1500;536;1448;27;24;94547160;293944;94263352;65295;22597;65295;386112;65099;14480;64088;
6,6;352;149.437;1448;1500;536;1448;28;24;94574672;293944;94289416;65314;22603;65314;386228;65117;14480;64088;
6,6;356;154.932;1448;1500;536;1448;29;24;94606528;293944;94318376;65336;22610;65336;386348;65137;14480;64088;
6,6;364;161.058;1448;1500;536;1448;30;24;94639832;293944;94351680;65359;22617;65359;386468;65160;14480;64088;
6,6;368;164.517;1448;1500;536;1448;30;24;94671688;293944;94382088;65381;22626;65381;386596;65181;14480;64088;
6,6;372;171.226;1448;1500;536;1448;31;24;94702096;293944;94411048;65402;22632;65402;386720;65201;14480;64088;
6,6;376;174.994;1448;1500;536;1448;32;24;94728160;293944;94437112;65420;22638;65420;386832;65219;14480;64088;
6,6;384;181.483;1448;1500;536;1448;32;24;94760016;293944;94467520;65442;22644;65442;386948;65240;14480;64088;
6,6;384;182.687;1448;1500;536;1448;33;24;94784632;293944;94490688;65459;22649;65459;387060;65256;14480;64088;
6,6;388;187.035;1448;1500;536;1448;33;24;94816488;293944;94523992;65481;22656;65481;387176;65279;14480;64088;
6,6;396;193.034;1448;1500;536;1448;34;24;94846896;293944;94552952;65502;22663;65502;387300;65299;14480;64088;
6,6;400;197.832;1448;1500;536;1448;34;24;94875856;293944;94581912;65522;22670;65522;387416;65319;14480;64088;
6,6;400;198.916;1448;1500;536;1448;35;24;94903368;293944;94606528;65541;22675;65541;387532;65336;14480;64088;
6,6;400;196.522;1448;1500;536;1448;35;24;94932328;293944;94635488;65561;22683;65561;387648;65356;14480;64088;
6,6;400;199.347;1448;1500;536;1448;31;24;94956944;295392;94649968;65578;22692;65578;387764;65376;14480;64088;
6,6;404;202.394;1448;1500;536;1448;24;24;94978664;295392;94649968;65593;22699;65593;387880;65398;14480;64088;
6,6;396;194.697;1448;1500;536;1448;24;24;95001832;295392;94719472;65609;22705;65609;387996;65414;14480;64088;
6,6;360;158.536;1448;1500;536;1448;25;24;95032240;295392;94748432;65630;22713;65630;388112;65434;14480;64088;
6,6;352;151.963;1448;1500;536;1448;27;24;95064096;295392;94777392;65652;22719;65652;388228;65454;14480;64088;
6,6;356;153.129;1448;1500;536;1448;28;24;95094504;295392;94807800;65673;22725;65673;388344;65475;14480;64088;
6,6;356;154.862;1448;1500;536;1448;28;24;95120568;295392;94833864;65691;22731;65691;388460;65493;14480;64088;
6,6;360;159.432;1448;1500;536;1448;29;24;95152424;295392;94864272;65713;22738;65713;388576;65514;14480;64088;
6,6;368;166.498;1448;1500;536;1448;30;24;95182832;295392;94893232;65734;22744;65734;388692;65534;14480;64088;
6,6;372;170.703;1448;1500;536;1448;31;24;95211792;295392;94920744;65754;22750;65754;388808;65553;14480;64088;
6,6;376;175.863;1448;1500;536;1448;31;24;95242200;295392;94949704;65775;22756;65775;388924;65573;14480;64088;
6,6;380;179.922;1448;1500;536;1448;32;24;95271160;295392;94977216;65795;22762;65795;389040;65592;14480;64088;
6,6;384;182.97;1448;1500;536;1448;33;24;95301568;295392;95006176;65816;22768;65816;389156;65612;14480;64088;
6,6;388;187.603;1448;1500;536;1448;33;24;95327632;295392;95032240;65834;22773;65834;389272;65630;14480;64088;
6,6;392;189.871;1448;1500;536;1448;34;24;95358040;295392;95062648;65855;22782;65855;389388;65651;14480;64088;
6,6;400;196.17;1448;1500;536;1448;34;24;95387000;295392;95091608;65875;22788;65875;389508;65671;14480;64088;
6,6;400;198.103;1448;1500;536;1448;35;24;95413064;295392;95116224;65893;22793;65893;389620;65688;14480;64088;
6,6;400;199.104;1448;1500;536;1448;35;24;95443472;295392;95145184;65914;22799;65914;389740;65708;14480;64088;
6,6;400;199.98;1448;1500;536;1448;33;24;95473880;296840;95171248;65935;22807;65935;389856;65730;14480;64088;
6,6;404;201.147;1448;1500;536;1448;24;24;95495600;296840;95171248;65950;22817;65950;390012;65754;14480;64088;
6,6;400;196.262;1448;1500;536;1448;24;24;95524560;296840;95242200;65970;22824;65970;390128;65775;14480;64088;
6,6;368;167.794;1448;1500;536;1448;25;24;95554968;296840;95269712;65991;22830;65991;390248;65794;14480;64088;
6,6;356;152.705;1448;1500;536;1448;27;24;95589720;296840;95301568;66015;22837;66015;390368;65816;14480;64088;
6,6;352;150.524;1448;1500;536;1448;28;24;95620128;296840;95331976;66036;22844;66036;390488;65837;14480;64088;
6,6;356;155.845;1448;1500;536;1448;29;24;95651984;296840;95360936;66058;22850;66058;390608;65857;14480;64088;
6,6;360;158.451;1448;1500;536;1448;29;24;95675152;296840;95385552;66074;22855;66074;390724;65874;14480;64088;
6,6;364;163.339;1448;1500;536;1448;30;24;95708456;296840;95417408;66097;22863;66097;390840;65896;14480;64088;
6,6;372;171.09;1448;1500;536;1448;31;24;95737416;296840;95444920;66117;22868;66117;390956;65915;14480;64088;
6,6;372;171.656;1448;1500;536;1448;31;24;95767824;296840;95473880;66138;22875;66138;391072;65935;14480;64088;
6,6;376;174.337;1448;1500;536;1448;32;24;95796784;296840;95501392;66158;22882;66158;391184;65954;14480;64088;
6,6;384;181.676;1448;1500;536;1448;33;24;95824296;296840;95527456;66177;22889;66177;391300;65972;14480;64088;
6,6;392;188.852;1448;1500;536;1448;33;24;95853256;296840;95556416;66197;22895;66197;391416;65992;14480;64088;
6,6;396;193.135;1448;1500;536;1448;34;24;95883664;296840;95586824;66218;22901;66218;391532;66013;14480;64088;
6,6;400;196.506;1448;1500;536;1448;34;24;95906832;296840;95609992;66234;22906;66234;391644;66029;14480;64088;
6,6;400;198.686;1448;1500;536;1448;35;24;95938688;296840;95640400;66256;22913;66256;391760;66050;14480;64088;
6,6;400;197.996;1448;1500;536;1448;35;24;95966200;296840;95666464;66275;22919;66275;391872;66068;14480;64088;
6,6;404;201.889;1448;1500;536;1448;35;24;95995160;296840;95696872;66295;22926;66295;391988;66089;14480;64088;
6,6;412;208.679;1448;1500;536;1448;35;24;96025568;296840;95725832;66316;22932;66316;392104;66109;14480;64088;
6,6;412;208.082;1448;1500;536;1448;35;24;96051632;296840;95751896;66334;22938;66334;392220;66127;14480;64088;
6,6;412;209.053;1448;1500;536;1448;35;24;96082040;296840;95782304;66355;22944;66355;392336;66148;14480;64088;
6,6;412;211.893;1448;1500;536;1448;35;24;96111000;296840;95811264;66375;22950;66375;392452;66168;14480;64088;
6,6;412;211.866;1448;1500;536;1448;35;24;96134168;296840;95835880;66391;22955;66391;392564;66185;14480;64088;
6,6;412;208.262;1448;1500;536;1448;35;24;96164576;296840;95864840;66412;22963;66412;392680;66205;14480;64088;
6,6;408;205.341;1448;1500;536;1448;35;24;96196432;296840;95898144;66434;22972;66434;392820;66228;14480;64088;
6,6;412;211.074;1448;1500;536;1448;35;24;96238424;296840;95938688;66463;22981;66463;392980;66256;14480;64088;
6,6;408;207.357;1448;1500;536;1448;31;24;96263040;298288;95953168;66480;22988;66480;393092;66276;14480;64088;
6,6;404;202.661;1448;1500;536;1448;24;24;96281864;298288;95953168;66493;22996;66493;393212;66296;14480;64088;
6,6;396;195.721;1448;1500;536;1448;24;24;96309376;298288;96025568;66512;23003;66512;393332;66316;14480;64088;
6,6;372;168.753;1448;1500;536;1448;26;24;96344128;298288;96055976;66536;23010;66536;393448;66337;14480;64088;
6,6;360;159.033;1448;1500;536;1448;26;24;96367296;298288;96079144;66552;23015;66552;393564;66353;14480;64088;
6,6;356;155.188;1448;1500;536;1448;27;24;96396256;298288;96108104;66572;23022;66572;393680;66373;14480;64088;
6,6;360;156.473;1448;1500;536;1448;28;24;96426664;298288;96137064;66593;23029;66593;393796;66393;14480;64088;
