wscale;rto;rtt;mss;pmtu;rcvmss;advmss;cwnd;ssthresh;bytes_sent;bytes_retrans;bytes_acked;segs_out;segs_in;data_segs_out;lastrcv;delivered;rcv_space;rcv_ssthresh;
6.6;372;170.378;1448;1500;536;1448;31;18;7232760;21720;7203800;4995;1720;4995;29528;4975;14480;64088;
6.6;376;175.413;1448;1500;536;1448;31;18;7263168;21720;7232760;5016;1726;5016;29644;4995;14480;64088;
6.6;380;179.413;1448;1500;536;1448;32;18;7292128;21720;7260272;5036;1733;5036;29768;5014;14480;64088;
6.6;384;182.883;1448;1500;536;1448;32;18;7316744;21720;7286336;5053;1739;5053;29880;5032;14480;64088;
6.6;388;187.183;1448;1500;536;1448;33;18;7351496;21720;7318192;5077;1746;5077;29996;5054;14480;64088;
6.6;392;190.661;1448;1500;536;1448;34;18;7379008;21720;7345704;5096;1751;5096;30112;5073;14480;64088;
6.6;396;192.069;1448;1500;536;1448;34;18;7409416;21720;7374664;5117;1758;5117;30232;5093;14480;64088;
6.6;396;194.793;1448;1500;536;1448;35;18;7438376;21720;7402176;5137;1765;5137;30348;5112;14480;64088;
6.6;404;200.879;1448;1500;536;1448;35;18;7467336;21720;7432584;5157;1772;5157;30464;5133;14480;64088;
6.6;408;205.293;1448;1500;536;1448;36;18;7493400;21720;7455752;5175;1777;5175;30576;5149;14480;64088;
6.6;404;202.132;1448;1500;536;1448;25;18;7510776;23168;7457200;5187;1786;5187;30696;5171;14480;64088;
6.6;388;187.419;1448;1500;536;1448;18;18;7532496;24616;7497744;5202;1797;5202;30812;5192;14480;64088;
6.6;328;127.668;1448;1500;536;1448;18;18;7560008;24616;7546976;5221;1811;5221;30928;5212;14480;64088;
6.6;324;120.869;1448;1500;536;1448;19;18;7588968;24616;7574488;5241;1817;5241;31044;5231;14480;64088;
6.6;320;116.436;1448;1500;536;1448;20;18;7617928;24616;7600552;5261;1822;5261;31160;5249;14480;64088;
6.6;320;118.956;1448;1500;536;1448;21;18;7648336;24616;7629512;5282;1829;5282;31276;5269;14480;64088;
6.6;320;119.725;1448;1500;536;1448;22;18;7677296;24616;7657024;5302;1837;5302;31392;5288;14480;64088;
6.6;328;124.578;1448;1500;536;1448;23;18;7707704;24616;7685984;5323;1844;5323;31508;5308;14480;64088;
6.6;336;132.89;1448;1500;536;1448;24;18;7739560;24616;7716392;5345;1850;5345;31628;5329;14480;64088;
6.6;336;135.558;1448;1500;536;1448;25;18;7769968;24616;7745352;5366;1858;5366;31744;5349;14480;64088;
6.6;344;141.025;1448;1500;536;1448;25;18;7793136;24616;7768520;5382;1863;5382;31860;5365;14480;64088;
6.6;348;147.757;1448;1500;536;1448;26;18;7824992;24616;7798928;5404;1869;5404;31976;5386;14480;64088;
6.6;356;153.058;1448;1500;536;1448;27;18;7855400;24616;7827888;5425;1875;5425;32092;5406;14480;64088;
6.6;360;156.808;1448;1500;536;1448;28;18;7887256;24616;7858296;5447;1881;5447;32208;5427;14480;64088;
6.6;360;157.087;1448;1500;536;1448;28;18;7914768;24616;7887256;5466;1888;5466;32324;5447;14480;64088;
6.6;364;163.984;1448;1500;536;1448;29;18;7943728;24616;7914768;5486;1894;5486;32440;5466;14480;64088;
6.6;372;170.128;1448;1500;536;1448;30;18;7991512;24616;7961104;5519;1905;5519;32628;5498;14480;64088;
6.6;364;160.866;1448;1500;536;1448;31;18;8020472;24616;7988616;5539;1912;5539;32760;5517;14480;64088;
6.6;372;168.288;1448;1500;536;1448;31;18;8050880;24616;8019024;5560;1919;5560;32876;5538;14480;64088;
6.6;376;173.908;1448;1500;536;1448;32;18;8082736;24616;8047984;5582;1926;5582;32992;5558;14480;64088;
6.6;388;185.238;1448;1500;536;1448;33;18;8113144;24616;8076944;5603;1933;5603;33108;5578;14480;64088;
6.6;388;187.515;1448;1500;536;1448;33;18;8136312;24616;8100112;5619;1939;5619;33224;5594;14480;64088;
6.6;392;191.798;1448;1500;536;1448;34;18;8166720;24616;8130520;5640;1946;5640;33340;5615;14480;64088;
6.6;400;196.224;1448;1500;536;1448;34;18;8195680;24616;8159480;5660;1952;5660;33456;5635;14480;64088;
6.6;400;196.8;1448;1500;536;1448;35;18;8228984;24616;8189888;5683;1960;5683;33576;5656;14480;64088;
6.6;400;198.089;1448;1500;536;1448;35;18;8255048;24616;8215952;5701;1967;5701;33692;5674;14480;64088;
6.6;408;205.132;1448;1500;536;1448;36;18;8286904;24616;8246360;5723;1974;5723;33808;5695;14480;64088;
6.6;408;205.332;1448;1500;536;1448;37;18;8314416;24616;8272424;5742;1980;5742;33924;5713;14480;64088;
6.6;408;206.586;1448;1500;536;1448;33;18;8339032;27512;8289800;5759;1987;5759;34040;5732;14480;64088;
6.6;408;204.685;1448;1500;536;1448;23;18;8353512;27512;8289800;5769;1994;5769;34152;5752;14480;64088;
6.6;392;191.228;1448;1500;536;1448;17;18;8375232;28960;8289800;5784;2001;5784;34268;5772;14480;64088;
6.6;324;123.919;1448;1500;536;1448;18;18;8404192;28960;8385368;5804;2012;5804;34384;5791;14480;64088;
6.6;312;110.386;1448;1500;536;1448;20;18;8434600;28960;8414328;5825;2023;5825;34504;5811;14480;64088;
6.6;316;114.908;1448;1500;536;1448;21;18;8466456;28960;8444736;5847;2029;5847;34620;5832;14480;64088;
6.6;316;114.885;1448;1500;536;1448;22;18;8496864;28960;8473696;5868;2035;5868;34736;5852;14480;64088;
6.6;316;114.339;1448;1500;536;1448;22;18;8522928;28960;8498312;5886;2042;5886;34852;5869;14480;64088;
6.6;324;122.835;1448;1500;536;1448;23;18;8556232;28960;8530168;5909;2049;5909;34968;5891;14480;64088;
6.6;332;131.102;1448;1500;536;1448;24;18;8579400;28960;8553336;5925;2054;5925;35080;5907;14480;64088;
6.6;340;136.167;1448;1500;536;1448;25;18;8611256;28960;8583744;5947;2060;5947;35196;5928;14480;64088;
6.6;340;137.149;1448;1500;536;1448;26;18;8641664;28960;8612704;5968;2068;5968;35312;5948;14480;64088;
6.6;344;142.489;1448;1500;536;1448;26;18;8670624;28960;8640216;5988;2073;5988;35428;5967;14480;64088;
6.6;352;149.358;1448;1500;536;1448;27;18;8701032;28960;8669176;6009;2079;6009;35548;5987;14480;64088;
6.6;356;152.754;1448;1500;536;1448;28;18;8732888;28960;8699584;6031;2087;6031;35664;6008;14480;64088;
6.6;360;158.72;1448;1500;536;1448;29;18;8763296;28960;8728544;6052;2093;6052;35784;6028;14480;64088;
6.6;368;165.673;1448;1500;536;1448;29;18;8789360;28960;8754608;6070;2098;6070;35900;6046;14480;64088;
6.6;372;169.06;1448;1500;536;1448;30;18;8816872;28960;8782120;6089;2104;6089;36012;6065;14480;64088;
6.6;372;171.019;1448;1500;536;1448;30;18;8845832;28960;8811080;6109;2110;6109;36128;6085;14480;64088;
6.6;376;173.419;1448;1500;536;1448;31;18;8874792;28960;8838592;6129;2116;6129;36244;6104;14480;64088;
6.6;376;175.648;1448;1500;536;1448;32;18;8908096;28960;8870448;6152;2123;6152;36360;6126;14480;64088;
6.6;380;179.827;1448;1500;536;1448;32;18;8934160;28960;8895064;6170;2129;6170;36476;6143;14480;64088;
6.6;384;183.028;1448;1500;536;1448;33;18;8964568;28960;8924024;6191;2135;6191;36592;6163;14480;64088;
6.6;392;190.683;1448;1500;536;1448;34;18;8996424;28960;8954432;6213;2141;6213;36708;6184;14480;64088;
6.6;396;195.128;1448;1500;536;1448;34;18;9018144;28960;8977600;6228;2146;6228;36824;6200;14480;64088;
6.6;400;197.271;1448;1500;536;1448;35;18;9052896;28960;9009456;6252;2154;6252;36940;6222;14480;64088;
6.6;400;197.019;1448;1500;536;1448;35;18;9080408;28960;9036968;6271;2161;6271;37056;6241;14480;64088;
6.6;404;201.336;1448;1500;536;1448;36;18;9109368;28960;9065928;6291;2168;6291;37172;6261;14480;64088;
6.6;404;203.129;1448;1500;536;1448;31;18;9136880;30408;9083304;6310;2176;6310;37292;6283;14480;64088;
6.6;404;201.415;1448;1500;536;1448;21;18;9151360;30408;9083304;6320;2184;6320;37412;6303;14480;64088;
6.6;388;184.829;1448;1500;536;1448;17;18;9175976;31856;9083304;6337;2191;6337;37528;6323;14480;64088;
6.6;288;84.13;1448;1500;536;1448;21;18;9268648;31856;9244032;6401;2220;6401;37908;6384;14480;64088;
6.6;312;108.772;1448;1500;536;1448;22;18;9304848;31856;9278784;6426;2227;6426;38040;6408;14480;64088;
6.6;320;119.703;1448;1500;536;1448;23;18;9336704;31856;9309192;6448;2234;6448;38160;6429;14480;64088;
6.6;332;128.55;1448;1500;536;1448;24;18;9367112;31856;9338152;6469;2242;6469;38280;6449;14480;64088;
6.6;336;133.469;1448;1500;536;1448;24;18;9396072;31856;9365664;6489;2251;6489;38396;6468;14480;64088;
6.6;340;138.836;1448;1500;536;1448;25;18;9429376;31856;9397520;6512;2262;6512;38520;6490;14480;64088;
6.6;344;143.142;1448;1500;536;1448;26;18;9455440;31856;9422136;6530;2270;6530;38640;6507;14480;64088;
6.6;352;150.906;1448;1500;536;1448;27;18;9503224;31856;9468472;6563;2286;6563;38828;6539;14480;64088;
6.6;360;156.859;1448;1500;536;1448;28;18;9536528;31856;9501776;6586;2297;6586;38944;6562;14480;64088;
6.6;360;158.722;1448;1500;536;1448;29;18;9565488;31856;9527840;6606;2305;6606;39060;6580;14480;64088;
6.6;364;161.628;1448;1500;536;1448;29;18;9594448;31856;9558248;6626;2312;6626;39176;6601;14480;64088;
6.6;372;170.086;1448;1500;536;1448;30;18;9624856;31856;9587208;6647;2319;6647;39300;6621;14480;64088;
6.6;372;170.143;1448;1500;536;1448;31;18;9653816;31856;9614720;6667;2326;6667;39416;6640;14480;64088;
6.6;376;172.003;1448;1500;536;1448;31;18;9687120;31856;9646576;6690;2334;6690;39540;6662;14480;64088;
6.6;376;175.85;1448;1500;536;1448;32;18;9710288;31856;9669744;6706;2339;6706;39652;6678;14480;64088;
6.6;384;183.121;1448;1500;536;1448;33;18;9746488;31856;9703048;6731;2346;6731;39768;6701;14480;64088;
6.6;388;184.34;1448;1500;536;1448;33;18;9772552;31856;9729112;6749;2351;6749;39884;6719;14480;64088;
6.6;392;190.679;1448;1500;536;1448;34;18;9800064;31856;9756624;6768;2357;6768;39996;6738;14480;64088;
6.6;396;195.256;1448;1500;536;1448;34;18;9827576;31856;9782688;6787;2362;6787;40112;6756;14480;64088;
6.6;396;193.932;1448;1500;536;1448;35;18;9856536;31856;9810200;6807;2370;6807;40228;6775;14480;64088;
6.6;400;199.637;1448;1500;536;1448;35;18;9891288;31856;9846400;6831;2382;6831;40360;6800;14480;64088;
6.6;404;203.742;1448;1500;536;1448;36;18;9920248;31856;9872464;6851;2390;6851;40476;6818;14480;64088;
6.6;408;204.284;1448;1500;536;1448;36;18;9947760;31856;9901424;6870;2398;6870;40588;6838;14480;64088;
6.6;408;204.419;1448;1500;536;1448;27;18;9969480;34752;9904320;6885;2406;6885;40712;6859;14480;64088;
6.6;404;200.874;1448;1500;536;1448;17;18;9983960;36200;9904320;6895;2413;6895;40828;6878;14480;64088;
6.6;348;144.339;1448;1500;536;1448;18;18;10018712;36200;9992648;6919;2423;6919;40956;6901;14480;64088;
6.6;316;114.668;1448;1500;536;1448;19;18;10047672;36200;10021608;6939;2434;6939;41084;6921;14480;64088;
6.6;312;110.727;1448;1500;536;1448;20;18;10082424;36200;10053464;6963;2442;6963;41204;6943;14480;64088;
6.6;316;112.6;1448;1500;536;1448;21;18;10108488;36200;10079528;6981;2448;6981;41320;6961;14480;64088;
6.6;320;118.888;1448;1500;536;1448;22;18;10138896;36200;10108488;7002;2455;7002;41436;6981;14480;64088;
6.6;328;125.312;1448;1500;536;1448;23;18;10167856;36200;10136000;7022;2460;7022;41548;7000;14480;64088;
6.6;332;129.648;1448;1500;536;1448;24;18;10198264;36200;10164960;7043;2466;7043;41664;7020;14480;64088;
6.6;332;130.5;1448;1500;536;1448;24;18;10224328;36200;10191024;7061;2472;7061;41776;7038;14480;64088;
6.6;340;136.581;1448;1500;536;1448;25;18;10253288;36200;10218536;7081;2477;7081;41896;7057;14480;64088;
6.6;340;139.865;1448;1500;536;1448;26;18;10280800;36200;10244600;7100;2483;7100;42008;7075;14480;64088;
6.6;348;145.658;1448;1500;536;1448;27;18;10312656;36200;10275008;7122;2489;7122;42124;7096;14480;64088;
6.6;352;150.371;1448;1500;536;1448;27;18;10343064;36200;10303968;7143;2495;7143;42236;7116;14480;64088;
6.6;356;154.193;1448;1500;536;1448;28;18;10369128;36200;10328584;7161;2501;7161;42352;7133;14480;64088;
6.6;360;158.989;1448;1500;536;1448;29;18;10399536;36200;10358992;7182;2509;7182;42464;7154;14480;64088;
6.6;368;164.232;1448;1500;536;1448;29;18;10428496;36200;10386504;7202;2515;7202;42580;7173;14480;64088;
6.6;372;169.499;1448;1500;536;1448;30;18;10458904;36200;10416912;7223;2521;7223;42696;7194;14480;64088;
6.6;376;174.598;1448;1500;536;1448;31;18;10484968;36200;10440080;7241;2526;7241;42808;7210;14480;64088;
6.6;380;178.33;1448;1500;536;1448;31;18;10513928;36200;10470488;7261;2534;7261;42924;7231;14480;64088;
6.6;384;182.669;1448;1500;536;1448;32;18;10544336;36200;10499448;7282;2541;7282;43040;7251;14480;64088;
6.6;384;180.656;1448;1500;536;1448;33;18;10573296;36200;10526960;7302;2550;7302;43156;7270;14480;64088;
6.6;388;184.651;1448;1500;536;1448;33;18;10603704;36200;10555920;7323;2556;7323;43268;7290;14480;64088;
6.6;388;187.693;1448;1500;536;1448;34;18;10629768;36200;10581984;7341;2563;7341;43384;7308;14480;64088;
6.6;396;193.589;1448;1500;536;1448;34;18;10657280;36200;10609496;7360;2568;7360;43496;7327;14480;64088;
6.6;396;195.401;1448;1500;536;1448;35;18;10692032;36200;10641352;7384;2575;7384;43612;7349;14480;64088;
6.6;400;197.223;1448;1500;536;1448;35;18;10719544;36200;10668864;7403;2583;7403;43728;7368;14480;64088;
6.6;408;204.289;1448;1500;536;1448;36;18;10745608;36200;10694928;7421;2588;7421;43844;7386;14480;64088;
6.6;408;204.311;1448;1500;536;1448;31;18;10767328;37648;10712304;7436;2596;7436;43956;7404;14480;64088;
6.6;408;204.573;1448;1500;536;1448;22;18;10780360;37648;10712304;7445;2602;7445;44072;7422;14480;64088;
6.6;376;175.071;1448;1500;536;1448;18;18;10803528;37648;10777464;7461;2613;7461;44188;7443;14480;64088;
6.6;328;125.223;1448;1500;536;1448;20;18;10844072;37648;10813664;7489;2625;7489;44328;7468;14480;64088;
6.6;312;110.984;1448;1500;536;1448;21;18;10877376;37648;10845520;7512;2635;7512;44472;7490;14480;64088;
6.6;316;115.271;1448;1500;536;1448;22;18;10910680;37648;10878824;7535;2645;7535;44588;7513;14480;64088;
6.6;324;123.268;1448;1500;536;1448;23;18;10939640;37648;10904888;7555;2651;7555;44700;7531;14480;64088;
6.6;324;123.983;1448;1500;536;1448;23;18;10965704;37648;10932400;7573;2657;7573;44820;7550;14480;64088;
6.6;332;128.93;1448;1500;536;1448;24;18;10997560;37648;10961360;7595;2665;7595;44940;7570;14480;64088;
6.6;340;139.774;1448;1500;536;1448;25;18;11026520;37648;10990320;7615;2674;7615;45056;7590;14480;64088;
6.6;344;142.252;1448;1500;536;1448;26;18;11055480;37648;11016384;7635;2680;7635;45168;7608;14480;64088;
6.6;352;148.788;1448;1500;536;1448;27;18;11087336;37648;11048240;7657;2687;7657;45284;7630;14480;64088;
6.6;356;152.63;1448;1500;536;1448;27;18;11114848;37648;11074304;7676;2694;7676;45400;7648;14480;64088;
6.6;356;153.054;1448;1500;536;1448;28;18;11143808;37648;11103264;7696;2700;7696;45516;7668;14480;64088;
6.6;360;157.912;1448;1500;536;1448;29;18;11171320;37648;11127880;7715;2705;7715;45632;7685;14480;64088;
6.6;364;162.043;1448;1500;536;1448;29;18;11203176;37648;11159736;7737;2714;7737;45748;7707;14480;64088;
6.6;368;164.843;1448;1500;536;1448;30;18;11226344;37648;11182904;7753;2720;7753;45860;7723;14480;64088;
6.6;380;177.868;1448;1500;536;1448;31;18;11256752;37648;11211864;7774;2730;7774;45976;7743;14480;64088;
6.6;380;176.944;1448;1500;536;1448;31;18;11288608;37648;11242272;7796;2740;7796;46092;7764;14480;64088;
6.6;384;180.514;1448;1500;536;1448;32;18;11316120;37648;11269784;7815;2749;7815;46208;7783;14480;64088;
6.6;388;184.007;1448;1500;536;1448;32;18;11345080;37648;11298744;7835;2755;7835;46320;7803;14480;64088;
6.6;392;191.643;1448;1500;536;1448;33;18;11375488;37648;11327704;7856;2763;7856;46436;7823;14480;64088;
6.6;396;192.156;1448;1500;536;1448;34;18;11404448;37648;11355216;7876;2769;7876;46552;7842;14480;64088;
6.6;392;188.775;1448;1500;536;1448;34;18;11430512;37648;11379832;7894;2775;7894;46668;7859;14480;64088;
6.6;396;193.391;1448;1500;536;1448;35;18;11463816;37648;11411688;7917;2783;7917;46780;7881;14480;64088;
6.6;400;197.308;1448;1500;536;1448;35;18;11492776;37648;11442096;7937;2790;7937;46900;7902;14480;64088;
6.6;404;200.404;1448;1500;536;1448;36;18;11517392;37648;11465264;7954;2795;7954;47012;7918;14480;64088;
6.6;408;204.695;1448;1500;536;1448;36;18;11546352;37648;11494224;7974;2801;7974;47128;7938;14480;64088;
6.6;408;206.49;1448;1500;536;1448;37;18;11576760;37648;11521736;7995;2808;7995;47240;7957;14480;64088;
6.6;412;208.436;1448;1500;536;1448;37;18;11605720;37648;11550696;8015;2814;8015;47356;7977;14480;64088;
6.6;412;209.563;1448;1500;536;1448;25;18;11621648;40544;11550696;8026;2822;8026;47472;7998;14480;64088;
6.6;404;203.705;1448;1500;536;1448;18;18;11639024;40544;11610064;8038;2831;8038;47588;8018;14480;64088;
6.6;340;139.331;1448;1500;536;1448;19;18;11669432;40544;11637576;8059;2844;8059;47704;8037;14480;64088;
6.6;324;122.523;1448;1500;536;1448;20;18;11698392;40544;11665088;8079;2850;8079;47820;8056;14480;64088;
6.6;320;118.639;1448;1500;536;1448;21;18;11730248;40544;11696944;8101;2857;8101;47936;8078;14480;64088;
6.6;324;121.688;1448;1500;536;1448;22;18;11756312;40544;11720112;8119;2862;8119;48052;8094;14480;64088;
6.6;324;120.78;1448;1500;536;1448;23;18;11786720;40544;11749072;8140;2868;8140;48168;8114;14480;64088;
6.6;328;124.039;1448;1500;536;1448;23;18;11815680;40544;11779480;8160;2874;8160;48280;8135;14480;64088;
6.6;332;129.225;1448;1500;536;1448;24;18;11843192;40544;11805544;8179;2880;8179;48396;8153;14480;64088;
6.6;336;135.924;1448;1500;536;1448;25;18;11875048;40544;11835952;8201;2886;8201;48508;8174;14480;64088;
6.6;344;140.229;1448;1500;536;1448;26;18;11905456;40544;11864912;8222;2892;8222;48624;8194;14480;64088;
6.6;344;142.787;1448;1500;536;1448;27;18;11934416;40544;11892424;8242;2899;8242;48744;8213;14480;64088;
6.6;352;149.456;1448;1500;536;1448;27;18;11967720;40544;11924280;8265;2906;8265;48884;8235;14480;64088;
6.6;356;154.632;1448;1500;536;1448;28;18;11993784;40544;11950344;8283;2911;8283;48996;8253;14480;64088;
6.6;360;158.504;1448;1500;536;1448;29;18;12027088;40544;11980752;8306;2918;8306;49112;8274;14480;64088;
6.6;368;164.533;1448;1500;536;1448;29;18;12056048;40544;12009712;8326;2924;8326;49228;8294;14480;64088;
6.6;376;172.079;1448;1500;536;1448;30;18;12082112;40544;12034328;8344;2929;8344;49340;8311;14480;64088;
6.6;376;174.473;1448;1500;536;1448;31;18;12115416;40544;12066184;8367;2936;8367;49456;8333;14480;64088;
6.6;376;174.827;1448;1500;536;1448;31;18;12138584;40544;12090800;8383;2942;8383;49572;8350;14480;64088;
6.6;384;181.413;1448;1500;536;1448;32;18;12168992;40544;12119760;8404;2948;8404;49688;8370;14480;64088;
6.6;388;184.364;1448;1500;536;1448;33;18;12202296;40544;12150168;8427;2954;8427;49804;8391;14480;64088;
6.6;388;185.425;1448;1500;536;1448;33;18;12231256;40544;12180576;8447;2960;8447;49916;8412;14480;64088;
6.6;392;191.114;1448;1500;536;1448;34;18;12257320;40544;12203744;8465;2965;8465;50032;8428;14480;64088;
6.6;396;192.001;1448;1500;536;1448;34;18;12284832;40544;12232704;8484;2972;8484;50148;8448;14480;64088;
6.6;400;196.873;1448;1500;536;1448;35;18;12316688;40544;12261664;8506;2979;8506;50264;8468;14480;64088;
6.6;400;196.956;1448;1500;536;1448;35;18;12347096;40544;12292072;8527;2986;8527;50376;8489;14480;64088;
6.6;408;204.013;1448;1500;536;1448;36;18;12370264;40544;12315240;8543;2991;8543;50492;8505;14480;64088;
6.6;408;205.77;1448;1500;536;1448;32;18;12399224;41992;12341304;8563;2998;8563;50612;8527;14480;64088;
6.6;408;204.703;1448;1500;536;1448;21;18;12415152;41992;12341304;8574;3006;8574;50728;8549;14480;64088;
6.6;376;172.219;1448;1500;536;1448;18;18;12439768;41992;12407912;8591;3017;8591;50848;8569;14480;64088;
6.6;328;126.049;1448;1500;536;1448;19;18;12465832;41992;12433976;8609;3027;8609;50964;8587;14480;64088;
6.6;312;108.31;1448;1500;536;1448;21;18;12519408;41992;12484656;8646;3041;8646;51172;8622;14480;64088;
6.6;316;115.704;1448;1500;536;1448;22;18;12549816;41992;12513616;8667;3047;8667;51288;8642;14480;64088;
6.6;320;119.94;1448;1500;536;1448;23;18;12578776;41992;12541128;8687;3053;8687;51404;8661;14480;64088;
6.6;328;124.6;1448;1500;536;1448;24;18;12609184;41992;12570088;8708;3060;8708;51520;8681;14480;64088;
6.6;332;129.414;1448;1500;536;1448;24;18;12638144;41992;12599048;8728;3067;8728;51636;8701;14480;64088;
6.6;340;136.195;1448;1500;536;1448;25;18;12664208;41992;12623664;8746;3072;8746;51752;8718;14480;64088;
6.6;340;139.802;1448;1500;536;1448;26;18;12697512;41992;12655520;8769;3079;8769;51868;8740;14480;64088;
6.6;348;144.389;1448;1500;536;1448;27;18;12729368;41992;12685928;8791;3086;8791;51984;8761;14480;64088;
6.6;352;148.281;1448;1500;536;1448;27;18;12753984;41992;12709096;8808;3091;8808;52100;8777;14480;64088;
6.6;356;154.253;1448;1500;536;1448;28;18;12785840;41992;12739504;8830;3098;8830;52216;8798;14480;64088;
6.6;360;157.849;1448;1500;536;1448;29;18;12816248;41992;12768464;8851;3105;8851;52332;8818;14480;64088;
6.6;364;163.267;1448;1500;536;1448;29;18;12845208;41992;12797424;8871;3113;8871;52448;8838;14480;64088;
6.6;372;169.982;1448;1500;536;1448;30;18;12872720;41992;12824936;8890;3118;8890;52564;8857;14480;64088;
6.6;376;172.712;1448;1500;536;1448;31;18;12901680;41992;12852448;8910;3124;8910;52680;8876;14480;64088;
6.6;376;173.847;1448;1500;536;1448;31;18;12930640;41992;12881408;8930;3131;8930;52796;8896;14480;64088;
6.6;380;178.968;1448;1500;536;1448;32;18;12961048;41992;12910368;8951;3137;8951;52912;8916;14480;64088;
6.6;380;179.462;1448;1500;536;1448;33;18;12990008;41992;12937880;8971;3143;8971;53028;8935;14480;64088;
6.6;384;183.353;1448;1500;536;1448;33;18;13017520;41992;12963944;8990;3148;8990;53144;8953;14480;64088;
6.6;388;186.374;1448;1500;536;1448;34;18;13049376;41992;12994352;9012;3155;9012;53256;8974;14480;64088;
