rto,rtt,cwnd,segs_in,data_segs_out,lastrcv,delivered,loss_ratio
388,186.765,33,10217,29443,173900,29316,0.0040756716367218015
392,191.905,34,10224,29464,174016,29336,0.0040727667662231876
396,193.726,34,10230,29484,174132,29356,0.00407000407000407
396,195.984,35,10237,29507,174248,29377,0.004066831599281526
400,198.119,36,10242,29523,174364,29393,0.00406462757849812
404,200.7,29,10250,29538,174480,29413,0.004096418173200623
404,201.605,18,10256,29549,174596,29435,0.004094893228197232
360,156.335,19,10267,29567,174712,29453,0.004092400311157709
324,123.349,20,10276,29589,174828,29473,0.00408935753151509
320,118.281,21,10282,29610,174948,29493,0.00408645727794664
324,123.29,22,10290,29637,175104,29520,0.004082734419813072
324,123.091,23,10297,29659,175240,29541,0.004079705991435989
328,126.398,24,10303,29680,175356,29561,0.004076819407008086
336,134.57,25,10310,29704,175472,29583,0.004073525451117695
336,134.714,25,10316,29720,175588,29600,0.004071332436069987
344,141.854,26,10323,29743,175708,29622,0.004068184110547019
348,144.926,27,10330,29765,175824,29643,0.0040651772215689564
352,149.747,27,10335,29782,175940,29659,0.004062856759116245
356,155.547,28,10341,29804,176056,29680,0.004059857737216481
360,157.768,29,10347,29825,176172,29700,0.004056999161777033
368,165.979,30,10354,29847,176288,29721,0.004054008778101652
372,169.554,30,10360,29862,176404,29737,0.0040519724064027865
376,172.824,31,10368,29884,176520,29757,0.004048989425779682
376,175.295,32,10375,29905,176636,29778,0.004046146129409798
380,179.802,32,10382,29925,176752,29798,0.00404344193817878
388,184.331,33,10387,29945,176868,29817,0.004040741359158457
388,185.655,33,10395,29966,176984,29837,0.004037909630915037
392,189.476,34,10402,29988,177100,29858,0.004034947312258236
400,196.975,34,10407,30005,177216,29876,0.004032661223129478
404,200.421,35,10415,30027,177332,29896,0.004029706597395677
404,202.046,36,10423,30048,177448,29917,0.00402689030883919
408,206.662,36,10428,30064,177564,29933,0.004024747205960617
408,206.303,29,10435,30079,177680,29953,0.0040559859037866955
404,202.573,18,10443,30088,177796,29973,0.004054772666843925
344,141.675,19,10458,30112,177920,29996,0.004051540913921361
328,126.161,19,10464,30128,178036,30013,0.0040493892724376
320,118.409,21,10470,30151,178148,30034,0.004046300288547643
320,119.38,21,10476,30171,178268,30054,0.00404361804381691
320,116.113,22,10483,30190,178384,30072,0.004041073203047366
324,123.956,23,10489,30212,178500,30093,0.004038130544154641
332,128.679,24,10496,30234,178620,30113,0.004035192167758153
336,132.462,25,10503,30254,178736,30133,0.004032524624842996
340,139.527,26,10508,30274,178852,30151,0.00402986060646099
344,141.041,26,10515,30294,178972,30171,0.004027200105631478
352,150.161,27,10522,30315,179088,30191,0.004024410357908626
356,155.526,28,10528,30335,179204,30211,0.004021757046316137
360,158.008,29,10534,30358,179320,30232,0.004018710059951249
364,161.996,29,10541,30378,179440,30252,0.004016064257028112
368,165.071,30,10548,30398,179556,30271,0.004013421935653662
372,170.33,31,10554,30417,179672,30289,0.004010914948877273
376,173.897,31,10561,30437,179792,30310,0.004008279396786806
380,179.449,32,10567,30458,179908,30330,0.004005515792238492
384,180.39,32,10573,30476,180024,30348,0.004003150019687623
384,183.105,33,10580,30501,180144,30371,0.003999868856758795
384,183.518,34,10585,30519,180260,30389,0.00399750974802582
392,188.876,34,10594,30540,180376,30410,0.003994760969220694
396,195.344,35,10599,30560,180492,30428,0.003992146596858639
400,199.189,35,10605,30578,180612,30447,0.003989796585780627
404,203.797,36,10611,30599,180732,30467,0.003987058400601327
412,208.183,36,10617,30621,180848,30488,0.003984193853891121
408,205.682,37,10625,30642,180972,30508,0.0039814633509562035
404,203.912,31,10633,30659,181092,30528,0.004077106233080009
408,204.615,21,10639,30669,181208,30548,0.004075776843066288
364,161.917,18,10651,30688,181328,30570,0.00407325338894682
324,123.024,19,10660,30708,181444,30590,0.004070600494985021
316,113.179,20,10667,30727,181564,30608,0.0040680834445276145
316,113.992,21,10673,30749,181684,30629,0.0040651728511496305
320,118.65,22,10679,30771,181800,30649,0.004062266419680868
324,122.894,24,10693,30815,182040,30691,0.004056466006814863
332,131.406,25,10702,30839,182180,30715,0.0040533091215668475
340,138.198,26,10708,30860,182300,30735,0.004050550874918989
344,140.044,26,10716,30878,182424,30753,0.004048189649588704
352,150.161,27,10722,30901,182540,30774,0.004045176531503835
356,153.117,28,10731,30927,182692,30799,0.004041775794613121
364,163.394,29,10741,30960,182868,30831,0.004037467700258398
368,167.706,30,10748,30980,182984,30850,0.004034861200774694
376,172.473,30,10754,30997,183104,30868,0.004032648320805239
376,175.836,31,10761,31019,183220,30888,0.004029788194332506
380,179.486,32,10768,31042,183340,30911,0.004026802396752786
384,182.567,32,10773,31061,183456,30929,0.004024339203502785
384,182.36,33,10779,31079,183572,30946,0.004022008430129669
388,186.556,34,10785,31101,183688,30967,0.004019163370952703
392,190.188,34,10793,31121,183804,30987,0.004016580444073134
396,193.848,35,10799,31142,183928,31007,0.004013871941429581
404,202.033,35,10805,31162,184040,31028,0.004011295808998139
408,206.925,36,10811,31183,184156,31048,0.00400859442645031
408,207.255,36,10818,31203,184276,31068,0.004006025061692786
404,201.141,24,10828,31213,184392,31088,0.004036779546983628
396,195.16,18,10834,31225,184508,31106,0.0040352281825460365
340,137.546,19,10847,31243,184624,31124,0.004032903370354959
328,125.361,20,10853,31264,184740,31144,0.004030194472876151
324,122.123,21,10859,31286,184856,31165,0.004027360480726203
324,123.197,22,10865,31307,184972,31185,0.004024659021943974
328,124.128,23,10871,31327,185088,31203,0.004022089571296326
328,127.936,24,10877,31349,185204,31224,0.004019266962263549
332,131.256,24,10883,31366,185320,31242,0.004017088567238411
340,136.3,25,10890,31388,185436,31263,0.004014272970561998
344,141.961,26,10896,31409,185552,31283,0.004011589034989971
344,143.983,27,10903,31429,185672,31302,0.004009036240414904
352,149.154,27,10909,31450,185788,31322,0.004006359300476947
360,158.73,28,10915,31470,185904,31341,0.004003813155386082
360,159.631,29,10922,31491,186024,31361,0.00400114318376679
364,161.781,30,10928,31511,186140,31381,0.003998603662213196
372,171.789,30,10934,31532,186256,31402,0.003995940631739185
376,173.576,31,10940,31552,186372,31420,0.003993407707910751
380,177.442,32,10946,31574,186488,31441,0.0039906251979476785
384,180.685,32,10951,31589,186604,31457,0.003988730254202412
388,185.724,33,10958,31611,186720,31478,0.003985954256429724
388,184.995,33,10965,31634,186836,31500,0.003983056205348675
388,185.956,34,10972,31656,186960,31521,0.003980288097043215
396,193.71,34,10977,31671,187072,31537,0.003978402955385053
400,172.392,36,10999,31741,187464,31604,0.003969629186226017
424,197.225,25,11009,31756,187604,31629,0.0039992442373094845
