rto,rtt,cwnd,bytes_sent,bytes_retrans,bytes_acked,segs_out,segs_in,data_segs_out,lastrcv,delivered,loss_ratio
320,116.302,21,70306192,273672,70039760,48554,16903,48554,286936,48370,0.3892573217448614
320,116.069,22,70340944,273672,70071616,48578,16910,48578,287052,48392,0.3890650088517436
324,123.026,23,70377144,273672,70106368,48603,16918,48603,287200,48416,0.3888648848836492
332,128.04,24,70411896,273672,70139672,48627,16927,48627,287332,48439,0.3886729594669628
336,134.841,25,70442304,273672,70168632,48648,16933,48648,287456,48459,0.3885051800690676
344,140.753,25,70471264,273672,70197592,48668,16939,48668,287572,48479,0.388345524780143
348,145.858,26,70500224,273672,70225104,48688,16945,48688,287688,48498,0.3881860006572461
352,149.087,27,70530632,273672,70254064,48709,16951,48709,287804,48518,0.3880186413188528
356,153.328,28,70559592,273672,70281576,48729,16958,48729,287920,48537,0.38785938558148125
360,157.81,28,70587104,273672,70310536,48748,16964,48748,288036,48557,0.38770821367030445
368,164.413,29,70618960,273672,70340944,48770,16970,48770,288152,48578,0.3875333196637277
372,168.35,30,70649368,273672,70369904,48791,16977,48791,288268,48598,0.3873665225143982
372,169.522,30,70673984,273672,70393072,48808,16982,48808,288384,48614,0.38723160137682344
376,173.591,31,70705840,273672,70424928,48830,16989,48830,288500,48636,0.38705713700593897
380,177.052,32,70737696,273672,70453888,48852,16995,48852,288616,48656,0.3868828297715549
380,179.393,32,70763760,273672,70479952,48870,17001,48870,288732,48674,0.3867403314917127
384,183.903,33,70797064,273672,70511808,48893,17008,48893,288848,48696,0.38655840304338046
392,188.253,33,70820232,273672,70536424,48909,17013,48909,288964,48713,0.38643194504079004
396,195.011,34,70850640,273672,70563936,48930,17020,48930,289080,48732,0.38626609442060084
404,201.118,35,70881048,273672,70594344,48951,17026,48951,289200,48753,0.3861003861003861
408,204.085,35,70912904,273672,70626200,48973,17032,48973,289316,48775,0.3859269393339187
408,205.091,36,70941864,273672,70652264,48993,17038,48993,289432,48793,0.3857693956279469
408,204.182,36,70969376,273672,70681224,49012,17045,49012,289548,48813,0.3856198482004407
404,203.759,26,70988200,276568,70689912,49025,17053,49025,289664,48833,0.38959714431412545
404,203.058,18,71005576,276568,70691360,49037,17059,49037,289780,48853,0.3895018047596713
364,161.007,19,71034536,276568,70766656,49057,17067,49057,289900,48872,0.3893430091526184
328,127.839,20,71063496,276568,70794168,49077,17074,49077,290016,48891,0.38918434297124926
324,120.212,21,71092456,276568,70823128,49097,17082,49097,290132,48911,0.38902580605739656
320,119.571,22,71122864,276568,70852088,49118,17089,49118,290248,48931,0.3888594812492365
324,123.026,22,71148928,276568,70876704,49136,17095,49136,290364,48948,0.38871703028329535
332,130.96,23,71179336,276568,70905664,49157,17101,49157,290480,48968,0.3885509693431251
336,135.868,24,71211192,276568,70936072,49179,17107,49179,290596,48989,0.3883771528497936
344,140.684,25,71241600,276568,70965032,49200,17113,49200,290712,49009,0.3882113821138211
348,144.273,26,71273456,276568,70995440,49222,17119,49222,290828,49030,0.38803786924545935
348,145.855,26,71298072,276568,71021504,49239,17125,49239,290948,49048,0.3879038973171673
356,153.155,27,71329928,276568,71050464,49261,17131,49261,291064,49068,0.38773065914212057
364,160.663,28,71357440,276568,71077976,49280,17137,49280,291180,49087,0.38758116883116883
360,159.13,29,71389296,276568,71106936,49302,17145,49302,291304,49107,0.38740821873351994
364,162.503,29,71418256,276568,71137344,49322,17152,49322,291420,49128,0.38725112525850536
368,165.175,30,71453008,276568,71169200,49346,17160,49346,291544,49150,0.3870627811778057
372,168.457,31,71479072,276568,71193816,49364,17165,49364,291664,49167,0.38692164330281176
380,176.669,31,71510928,276568,71227120,49386,17172,49386,291784,49190,0.386749281172802
380,178.951,32,71542784,276568,71256080,49408,17179,49408,291908,49210,0.3865770725388601
384,180.839,33,71573192,276568,71285040,49429,17186,49429,292032,49230,0.38641283457079856
388,187.641,33,71602152,276568,71315448,49449,17193,49449,292152,49251,0.38625654714958846
392,191.181,34,71635456,276568,71347304,49472,17201,49472,292276,49273,0.3860769728331177
396,194.867,34,71665864,276568,71376264,49493,17207,49493,292396,49293,0.38591315943668797
400,197.724,35,71694824,276568,71405224,49513,17213,49513,292520,49313,0.385757275866944
404,201.823,36,71726680,276568,71434184,49535,17221,49535,292644,49333,0.38558594932875745
408,207.841,36,71754192,276568,71463144,49554,17227,49554,292764,49353,0.3854381079226702
408,204.868,32,71787496,279464,71483416,49577,17235,49577,292892,49377,0.38929342235310727
404,202.123,21,71801976,279464,71483416,49587,17243,49587,293016,49398,0.38921491519954826
384,181.538,17,71828040,280912,71483416,49605,17250,49605,293140,49419,0.3910896079024292
316,115.501,19,71859896,280912,71589120,49627,17263,49627,293260,49440,0.39091623511395013
312,110.662,20,71888856,280912,71615184,49647,17270,49647,293380,49458,0.39075875682317157
312,109.561,21,71917816,280912,71644144,49667,17277,49667,293500,49478,0.39060140535969556
316,114.64,22,71948224,280912,71673104,49688,17284,49688,293620,49498,0.3904363226533569
320,116.424,23,71982976,280912,71706408,49712,17292,49712,293740,49521,0.3902478274863212
324,120.366,23,72013384,280912,71735368,49733,17300,49733,293860,49541,0.3900830434520339
332,130.067,24,72042344,280912,71764328,49753,17306,49753,293980,49561,0.3899262356038832
348,145.269,26,72093024,280912,71812112,49788,17317,49788,294192,49594,0.38965212501004254
344,142.367,26,72124880,280912,71842520,49810,17324,49810,294312,49615,0.3894800240915479
352,148.01,27,72155288,280912,71871480,49831,17331,49831,294432,49635,0.38931588770042747
356,153.752,28,72187144,280912,71901888,49853,17340,49853,294552,49656,0.38914408360580105
360,157.738,29,72217552,280912,71930848,49874,17348,49874,294672,49676,0.38898023018005373
368,164.877,29,72246512,280912,71959808,49894,17354,49894,294792,49696,0.3888243075319678
372,171.905,30,72274024,280912,71987320,49913,17360,49913,294912,49715,0.38867629675635607
376,174.322,31,72308776,280912,72019176,49937,17367,49937,295032,49737,0.3884894967659251
380,177.381,31,72334840,280912,72046688,49955,17373,49955,295152,49756,0.3883495145631068
384,180.691,32,72365248,280912,72075648,49976,17381,49976,295272,49776,0.3881863294381303
384,182.695,33,72397104,280912,72106056,49998,17388,49998,295392,49797,0.38801552062082484
388,187.173,33,72430408,280912,72137912,50021,17395,50021,295512,49819,0.38783710841446595
392,191.095,34,72459368,280912,72165424,50041,17403,50041,295636,49838,0.3876821006774445
396,192.599,34,72489776,280912,72197280,50062,17411,50062,295752,49860,0.38751947584994606
400,196.854,35,72518736,280912,72224792,50082,17417,50082,295876,49879,0.3873647218561559
400,197.291,36,72549144,280912,72253752,50103,17424,50103,295996,49899,0.3872023631319482
404,203.543,36,72578104,280912,72282712,50123,17430,50123,296112,49919,0.38704786225884324
408,204.44,26,72595480,282360,72288504,50135,17438,50135,296232,49939,0.3889498354443004
404,201.121,18,72614304,282360,72342080,50148,17446,50148,296352,49960,0.38884900693945923
368,165.238,19,72641816,282360,72368144,50167,17452,50167,296472,49978,0.38870173620108833
336,133.792,20,72672224,282360,72398552,50188,17459,50188,296592,49999,0.3885390930102814
324,122.852,21,72704080,282360,72428960,50210,17466,50210,296712,50020,0.3883688508265286
324,121.238,22,72734488,282360,72457920,50231,17472,50231,296828,50040,0.3882064860345205
320,119.788,23,72763448,282360,72483984,50251,17478,50251,296948,50058,0.3880519790650932
328,126.307,23,72792408,282360,72514392,50271,17484,50271,297064,50079,0.3878975950349108
332,130.314,24,72827160,282360,72546248,50295,17492,50295,297184,50101,0.3877124962719952
340,137.003,25,72856120,282360,72575208,50315,17498,50315,297304,50121,0.38755838219218924
344,142.327,26,72887976,282360,72604168,50337,17504,50337,297420,50141,0.3873889981524525
348,145.722,27,72916936,282360,72633128,50357,17512,50357,297540,50161,0.3872351410925989
356,153.719,27,72947344,282360,72662088,50378,17518,50378,297660,50181,0.3870737226567152
360,157.933,28,72976304,282360,72689600,50398,17524,50398,297776,50200,0.3869201158776142
364,160.132,29,73006712,282360,72718560,50419,17532,50419,297896,50220,0.38675895991590475
368,165.121,30,73038568,282360,72748968,50441,17539,50441,298016,50241,0.3865902737852144
376,173.387,30,73066080,282360,72777928,50460,17545,50460,298132,50261,0.3864447086801427
376,175.429,31,73097936,282360,72806888,50482,17552,50482,298252,50281,0.38627629650172335
380,177.978,32,73125448,282360,72834400,50501,17558,50501,298368,50300,0.38613096770360983
380,179.038,32,73157304,282360,72866256,50523,17566,50523,298488,50322,0.3859628288106407
388,184.597,33,73183368,282360,72890872,50541,17571,50541,298608,50339,0.3858253695019885
384,183.734,33,73216672,282360,72922728,50564,17578,50564,298728,50361,0.38564986947235186
396,192.469,34,73252872,282360,72958928,50589,17586,50589,298868,50386,0.3854592895688786
400,196.445,35,73284728,282360,72987888,50611,17592,50611,298988,50406,0.38529173499832053
400,198.158,35,73307896,282360,73012504,50627,17598,50627,299104,50423,0.3851699685938333
404,201.897,36,73338304,282360,73041464,50648,17605,50648,299224,50443,0.3850102669404517
356,141.247,19,73417944,283808,73144272,50703,17630,50703,299636,50514,0.38656489754057943
332,122.351,20,73449800,283808,73173232,50725,17637,50725,299764,50534,0.38639724001971415
328,118.523,21,73484552,283808,73207984,50749,17644,50749,299888,50558,0.386214506689787
324,117.222,22,73510616,283808,73231152,50767,17650,50767,300004,50574,0.3860775700750487
328,121.77,23,73541024,283808,73260112,50788,17657,50788,300120,50594,0.3859179333700874
336,130.867,24,73575776,283808,73293416,50812,17663,50812,300244,50617,0.38573565299535545
336,130.591,25,73606184,283808,73322376,50833,17671,50833,300368,50637,0.3855762988609761
336,134.526,25,73635144,283808,73352784,50853,17679,50853,300484,50658,0.3854246553792303
344,140.632,26,73665552,283808,73381744,50874,17686,50874,300600,50678,0.385265558045367
348,144.892,27,73694512,283808,73409256,50894,17693,50894,300720,50697,0.3851141588399418
352,150.407,28,73722024,283808,73435320,50913,17698,50913,300836,50715,0.3849704397698034
360,155.644,28,73750984,283808,73462832,50933,17704,50933,300952,50734,0.384819272377437
360,158.271,29,73787184,283808,73497584,50958,17711,50958,301080,50758,0.3846304800031398
364,161.086,30,73819040,283808,73527992,50980,17719,50980,301200,50779,0.38446449588073756
372,170.449,30,73843656,283808,73554056,50997,17725,50997,301316,50797,0.38433633350981433
376,174.647,31,73878408,283808,73585912,51021,17732,51021,301448,50819,0.384155543795692
380,178.071,32,73908816,283808,73616320,51042,17740,51042,301568,50840,0.38399749226127505
384,182.778,32,73937776,283808,73645280,51062,17746,51062,301684,50860,0.3838470878539814
388,186.103,33,73966736,283808,73672792,51082,17752,51082,301800,50879,0.38369680122156535
396,192.117,34,74013072,283808,73716232,51114,17761,51114,301992,50909,0.3834565872363736
400,196.398,34,74042032,283808,73746640,51134,17767,51134,302108,50930,0.3833066061720186
408,204.356,35,74070992,283808,73774152,51154,17772,51154,302224,50949,0.38315674238573716
404,200.712,36,74104296,283808,73806008,51177,17779,51177,302340,50971,0.38298454383805225
404,203.178,36,74133256,283808,73834968,51197,17786,51197,302460,50991,0.3828349317342813
400,197.803,29,74154976,286704,73849448,51212,17795,51212,302576,51010,0.3866281340310865
400,198.201,18,74173800,286704,73849448,51225,17804,51225,302712,51034,0.38653001464128844
344,140.957,19,74202760,286704,73926192,51245,17817,51245,302836,51054,0.3863791589423358
324,122.785,20,74234616,286704,73955152,51267,17825,51267,302956,51074,0.38621335361928727
320,119.312,21,74263576,286704,73984112,51287,17831,51287,303076,51094,0.3860627449451128
320,117.853,22,74295432,286704,74013072,51309,17838,51309,303192,51114,0.3858972110156113
320,118.059,23,74325840,286704,74042032,51330,17845,51330,303312,51134,0.38573933372296904
324,123.652,23,74354800,286704,74072440,51350,17852,51350,303432,51155,0.38558909444985395
332,130.287,24,74383760,286704,74098504,51370,17858,51370,303548,51173,0.3854389721627409
340,139.149,25,74412720,286704,74127464,51390,17864,51390,303668,51193,0.3852889667250438
340,138.988,26,74447472,286704,74159320,51414,17872,51414,303788,51215,0.38510911424903727
344,142.207,27,74473536,286704,74185384,51432,17879,51432,303908,51233,0.3849743350443304
352,151.674,27,74503944,286704,74214344,51453,17885,51453,304024,51253,0.38481721182438344
356,154.234,28,74532904,286704,74243304,51473,17891,51473,304140,51273,0.38466768985681815
364,160.488,29,74563312,286704,74270816,51494,17898,51494,304260,51292,0.38451081679418964
368,164.059,29,74592272,286704,74299776,51514,17904,51514,304380,51312,0.3843615327872035
376,172.758,30,74624128,286704,74330184,51536,17910,51536,304496,51333,0.3841974542067681
376,174.164,31,74651640,286704,74356248,51555,17916,51555,304616,51351,0.38405586267093395
376,175.79,31,74680600,286704,74386656,51575,17923,51575,304732,51372,0.3839069316529326
384,181.483,32,74711008,286704,74415616,51596,17929,51596,304848,51392,0.38375067834715865
384,183.283,33,74742864,286704,74446024,51618,17936,51618,304968,51413,0.3835871207718238
384,183.865,33,74776168,286704,74477880,51641,17944,51641,305088,51435,0.38341627776379233
392,191.364,34,74803680,286704,74505392,51660,17950,51660,305208,51454,0.3832752613240418
396,195.542,34,74829744,286704,74530008,51678,17955,51678,305324,51471,0.38314176245210724
400,198.294,35,74861600,286704,74560416,51700,17962,51700,305440,51492,0.3829787234042553
400,199.365,36,74889112,286704,74587928,51719,17968,51719,305556,51511,0.3828380285775054
404,200.056,32,74916624,288152,74609648,51738,17976,51738,305676,51532,0.38463025242568327
400,199.721,23,74931104,288152,74609648,51748,17983,51748,305792,51551,0.3845559248666615
388,185.695,18,74952824,288152,74674808,51763,17994,51763,305912,51571,0.38444448737515213
332,129.274,19,74981784,288152,74703768,51783,18005,51783,306028,51591,0.3842960044802348
320,118.335,21,75023776,288152,74742864,51812,18014,51812,306176,51618,0.3840809078977843
320,118.185,21,75052736,288152,74771824,51832,18020,51832,306304,51638,0.3839327056644544
320,118.607,22,75081696,288152,74797888,51852,18026,51852,306420,51656,0.38378461775823497
328,124.859,23,75112104,288152,74826848,51873,18032,51873,306540,51676,0.38362924835656315
332,131.831,24,75143960,288152,74857256,51895,18039,51895,306660,51697,0.38346661528085557
340,136.197,25,75172920,288152,74886216,51915,18046,51915,306776,51717,0.3833188866416257
340,139.906,26,75204776,288152,74915176,51937,18052,51937,306896,51737,0.3831565165488958
344,141.778,26,75233736,288152,74944136,51957,18058,51957,307012,51757,0.3830090266951518
352,150.464,27,75265592,288152,74975992,51979,18065,51979,307128,51779,0.3828469189480367
356,153.972,28,75290208,288152,74999160,51996,18071,51996,307244,51795,0.38272174782675594
360,157.724,29,75322064,288152,75029568,52018,18078,52018,307364,51816,0.3825598831173825
360,158.656,29,75352472,288152,75058528,52039,18084,52039,307480,51836,0.3824055035646342
364,163.489,30,75381432,288152,75087488,52059,18091,52059,307600,51856,0.3822585912138151
372,171.276,31,75411840,288152,75115000,52080,18097,52080,307720,51875,0.38210445468509985
372,171.647,31,75443696,288152,75146856,52102,18105,52102,307836,51897,0.38194311158880656
384,180.966,32,75469760,288152,75171472,52120,18110,52120,307952,51914,0.38181120491174214
384,182.658,33,75503064,288152,75203328,52143,18117,52143,308076,51936,0.3816427900197534
388,186.137,33,75529128,288152,75230840,52161,18124,52161,308192,51955,0.3815110906616054
